iter	F1	Logloss
883	0.9992298806	0.00907330664
884	0.9992298806	0.009052055008
885	0.9992298806	0.009028601613
886	0.9992298806	0.009010160455
887	0.9992298806	0.009010155226
888	0.9992298806	0.008989217209
889	0.9992298806	0.008963574667
890	0.9992298806	0.00896357273
891	0.9992298806	0.008942989749
892	0.9992298806	0.00893048448
893	0.9992298806	0.008920551693
894	0.9992298806	0.008891228566
895	0.9992298806	0.008891228314
896	0.9991914058	0.008878703173
897	0.9991914058	0.008876301528
898	0.9991914058	0.00887629791
899	0.9991914058	0.008859445742
900	0.9991914058	0.008818868985
901	0.9992298806	0.008805963608
902	0.9992298806	0.008803397229
903	0.9992298806	0.008787239449
904	0.9992298806	0.008777560395
905	0.9992298806	0.008726220387
906	0.9992298806	0.008721018197
907	0.9992298806	0.008688936191
908	0.9992298806	0.008688935724
909	0.9992298806	0.008688935014
910	0.9992298806	0.008659319234
911	0.9992298806	0.008613212689
912	0.9992298806	0.008613212021
913	0.9992298806	0.008589291131
914	0.9992298806	0.008589289393
915	0.9992298806	0.008589285923
916	0.9992298806	0.008589285923
917	0.9992298806	0.008567712256
918	0.9992683584	0.008544795379
919	0.9993068392	0.008518976396
920	0.9993068392	0.008518975503
921	0.9993068392	0.008509491529
922	0.9993068392	0.008509489735
923	0.9993068392	0.008509489511
924	0.9993068392	0.008500813641
925	0.9993068392	0.008482094503
926	0.9993068392	0.008477997231
927	0.9993068392	0.008477992506
928	0.9993068392	0.008453716003
929	0.9993068392	0.008453712824
930	0.9993068392	0.008453712824
931	0.9993068392	0.008453712824
932	0.9993068392	0.008429651696
933	0.9993068392	0.008414495723
934	0.9993068392	0.008378012043
935	0.9993068392	0.008362596749
936	0.9993068392	0.008353898835
937	0.9993068392	0.008333900412
938	0.9993068392	0.008309194793
939	0.9993068392	0.008268892889
940	0.9993068392	0.008235034935
941	0.9993068392	0.008220042326
942	0.9993068392	0.008202744991
943	0.9993453229	0.008185849808
944	0.9993453229	0.008185848968
945	0.9993068392	0.008178042191
946	0.9993453229	0.008174717846
947	0.9993453229	0.008169434078
948	0.9993453229	0.008159335571
949	0.9993453229	0.008142467568
950	0.9993453229	0.008138292701
951	0.9993453229	0.008134349606
952	0.9993068392	0.008117998912
953	0.9993453229	0.008096559363
954	0.9993453229	0.008096557422
955	0.9993453229	0.008087698369
956	0.9993453229	0.008087697901
957	0.9993453229	0.008062257777
958	0.9993453229	0.008062257299
959	0.9993453229	0.008062256822
960	0.9993453229	0.008051347921
961	0.9993453229	0.008010794231
962	0.9993838096	0.007957951465
963	0.9993838096	0.007954264599
964	0.9993838096	0.007918149297
965	0.9993838096	0.00788449931
966	0.9993838096	0.007884499189
967	0.9993838096	0.007873188909
968	0.9993838096	0.007873187049
969	0.9993838096	0.007853142719
970	0.9993838096	0.00784353515
971	0.9993838096	0.007843533296
972	0.9993838096	0.007833864355
973	0.9993838096	0.007796929406
974	0.9993838096	0.007796928473
975	0.9993838096	0.007796927541
976	0.9993838096	0.007771668062
977	0.9993838096	0.007771667833
978	0.9993838096	0.007759038958
979	0.9993838096	0.007759037813
980	0.9993453229	0.007733911115
981	0.9993453229	0.007701918495
982	0.9993453229	0.007695660275
983	0.9993453229	0.007695659654
984	0.9993453229	0.007695659118
985	0.9993453229	0.007680476007
986	0.9993453229	0.007672079399
987	0.9993453229	0.007663731504
988	0.9993453229	0.007644417025
989	0.9993453229	0.007638683138
990	0.9993453229	0.007594616353
991	0.9993453229	0.007589973139
992	0.9993453229	0.007589970245
993	0.9993453229	0.007589969789
994	0.9993453229	0.007589969333
995	0.9993453229	0.007581991307
996	0.9993453229	0.007581986888
997	0.9993453229	0.007569982614
998	0.9993453229	0.007554759812
999	0.9993453229	0.007544600883
1000	0.9993453229	0.007520041084
1001	0.9993453229	0.007520040835
1002	0.9993453229	0.007520040835
1003	0.9993453229	0.007498068305
1004	0.9993453229	0.007494273073
1005	0.9993453229	0.007494272804
1006	0.9993453229	0.007494272804
1007	0.9993453229	0.007494272804
1008	0.9993453229	0.007484267384
1009	0.9993453229	0.007464223338
1010	0.9993453229	0.007449775323
1011	0.9993453229	0.007423993459
1012	0.9993453229	0.007400649869
1013	0.9993453229	0.00740064941
1014	0.9993453229	0.007400646346
1015	0.9993453229	0.007400640223
1016	0.9993453229	0.007378901158
1017	0.9993453229	0.007378891001
1018	0.9993453229	0.007360650906
1019	0.9993453229	0.00736064721
1020	0.9993453229	0.00736064646
1021	0.9993453229	0.00735080291
1022	0.9993453229	0.00735079752
1023	0.9993453229	0.007322622925
1024	0.9993453229	0.007313890804
1025	0.9993453229	0.0072839741
1026	0.9993453229	0.007253904449
1027	0.9993453229	0.007246380973
1028	0.9993453229	0.00722226583
1029	0.9993453229	0.007210519455
1030	0.9993838096	0.007178465957
1031	0.9993838096	0.007178465623
1032	0.9993838096	0.007174788295
1033	0.9993838096	0.00715883918
1034	0.9993838096	0.00715883918
1035	0.9993838096	0.007144346784
1036	0.9993838096	0.007129155683
1037	0.9993838096	0.007124702304
1038	0.9993838096	0.007124700112
1039	0.9993838096	0.007107312398
1040	0.9993838096	0.007107311165
1041	0.9993838096	0.007107307338
1042	0.9993838096	0.007082971273
1043	0.9993838096	0.007067822187
1044	0.9993838096	0.007067815323
1045	0.9993838096	0.007056668648
1046	0.9993838096	0.007041379424
1047	0.9993838096	0.007041378877
1048	0.9993838096	0.007036776391
1049	0.9993838096	0.007029989004
1050	0.9993838096	0.007013190132
1051	0.9993838096	0.007013188731
1052	0.9993838096	0.007008361316
1053	0.9993838096	0.007001837474
1054	0.9993838096	0.006997626983
1055	0.9993838096	0.006991142227
1056	0.9994222992	0.006946839861
1057	0.9994222992	0.006943754133
1058	0.9994222992	0.006929904628
1059	0.9994222992	0.006918598371
1060	0.9994222992	0.006914305603
1061	0.9994222992	0.006903452963
1062	0.9994222992	0.006903450843
1063	0.9994222992	0.006897059934
1064	0.9994222992	0.006887168091
1065	0.9994222992	0.006887167781
1066	0.9994222992	0.006887166586
1067	0.9994222992	0.006882378519
1068	0.9994222992	0.006882378356
1069	0.9994222992	0.006877975453
1070	0.9994222992	0.006877974797
1071	0.9994222992	0.00687797414
1072	0.9994222992	0.006866498804
1073	0.9994222992	0.006866496135
1074	0.9994222992	0.006866495734
1075	0.9994222992	0.006852393399
1076	0.9994222992	0.006852392165
1077	0.9994222992	0.006852390579
1078	0.9994222992	0.006852387285
1079	0.9994222992	0.006848304269
1080	0.9994222992	0.006844810539
1081	0.9994222992	0.006823223508
1082	0.9994607918	0.00679114214
1083	0.9994607918	0.006791140765
1084	0.9994607918	0.006791140765
1085	0.9994607918	0.006778815492
1086	0.9994607918	0.006765464323
1087	0.9994607918	0.006765463386
1088	0.9994607918	0.006765460995
1089	0.9994607918	0.006761740017
1090	0.9994607918	0.006761734978
1091	0.9994607918	0.006757643755
1092	0.9994607918	0.006738102186
1093	0.9994607918	0.006738101072
1094	0.9994607918	0.006707141946
1095	0.9994607918	0.006707141672
1096	0.9994607918	0.006683640667
1097	0.9994607918	0.006683638988
1098	0.9994607918	0.00666092565
1099	0.9994607918	0.006660925365
1100	0.9994607918	0.006653281151
1101	0.9994607918	0.006643798818
1102	0.9994607918	0.006636652392
1103	0.9994607918	0.006627007695
1104	0.9994607918	0.006604267683
1105	0.9994607918	0.006591438995
1106	0.9994607918	0.006585935409
1107	0.9994992874	0.006569357232
1108	0.9994992874	0.006560224858
1109	0.9994992874	0.006560222869
1110	0.9994992874	0.006560222621
1111	0.9994992874	0.006544401269
1112	0.9994992874	0.006544400754
1113	0.9994992874	0.006544400479
1114	0.9994992874	0.006544400205
1115	0.9994992874	0.00651758927
1116	0.9994992874	0.006504626093
1117	0.9994992874	0.006504625547
1118	0.9994992874	0.006504601632
1119	0.9994992874	0.006504581911
1120	0.9994992874	0.006490113398
1121	0.9994992874	0.006479980346
1122	0.9994992874	0.006479980184
1123	0.9994992874	0.006456928763
1124	0.9994992874	0.006452324422
1125	0.9994992874	0.006437075261
1126	0.9994992874	0.006417712794
1127	0.9994992874	0.006417710874
1128	0.9994992874	0.006417710874
1129	0.9994992874	0.006417710608
1130	0.9994992874	0.006417710342
1131	0.9994992874	0.006413973533
1132	0.9994992874	0.006398348812
1133	0.9994992874	0.006398348316
1134	0.9994992874	0.006398329434
1135	0.9994992874	0.00639832736
1136	0.9994992874	0.006385128396
1137	0.9994992874	0.006372717059
1138	0.9994992874	0.006369955851
1139	0.9994992874	0.006351407337
1140	0.9994992874	0.006351407094
1141	0.9994992874	0.006330432035
1142	0.9994992874	0.006321752104
1143	0.9994992874	0.006321752104
1144	0.9994992874	0.006321749889
1145	0.9994992874	0.0063066829
1146	0.9994992874	0.006281971949
1147	0.9994992874	0.0062819642
1148	0.9994992874	0.006267674131
1149	0.9994992874	0.006267670709
1150	0.9994992874	0.006264416481
1151	0.9994992874	0.006264413051
1152	0.9994992874	0.006258085918
1153	0.9994992874	0.006258085918
1154	0.9994992874	0.006258085343
1155	0.9994992874	0.006248213769
1156	0.9994992874	0.006248197848
1157	0.9994992874	0.006236998782
1158	0.9994992874	0.006236998782
1159	0.9994992874	0.006231532712
1160	0.9994992874	0.006231532496
1161	0.9994992874	0.006231526066
1162	0.9994992874	0.006213246562
1163	0.9994992874	0.006213243181
1164	0.9994992874	0.006210179022
1165	0.9994992874	0.006210177324
1166	0.9994992874	0.006202675507
1167	0.9994992874	0.006178583179
1168	0.9994992874	0.006178577897
1169	0.9994992874	0.006178573432
1170	0.9994992874	0.006156539986
1171	0.9994992874	0.006156539986
1172	0.9994992874	0.006156535865
1173	0.9994992874	0.006150562724
1174	0.9994992874	0.00614683303
1175	0.9994992874	0.006143199222
1176	0.9994992874	0.006143199163
1177	0.9994992874	0.006141464774
1178	0.999537786	0.006126623856
1179	0.999537786	0.006126617667
1180	0.999537786	0.006116131276
1181	0.999537786	0.006113258315
1182	0.999537786	0.006113252058
1183	0.999537786	0.006110541505
1184	0.999537786	0.006110541406
1185	0.999537786	0.006110541307
1186	0.999537786	0.006110538287
1187	0.999537786	0.006107979963
1188	0.999537786	0.006105564403
1189	0.999537786	0.006105556061
1190	0.999537786	0.006096047626
1191	0.999537786	0.006096047587
1192	0.999537786	0.006091241143
1193	0.999537786	0.006091241082
1194	0.9995762875	0.006066967192
1195	0.9995762875	0.006055317828
1196	0.9995762875	0.006055299404
1197	0.9995762875	0.00604383384
1198	0.9995762875	0.00602434807
1199	0.9995762875	0.00600941573
1200	0.9995762875	0.005994418643
1201	0.9995762875	0.005994417159
1202	0.9995762875	0.005984620006
1203	0.9995762875	0.005984605219
1204	0.9995762875	0.005984600862
1205	0.9995762875	0.005977282549
1206	0.9995762875	0.005971727618
1207	0.9995762875	0.005968342554
1208	0.9995762875	0.005968338255
1209	0.9995762875	0.005968333969
1210	0.9995762875	0.005968329783
1211	0.9995762875	0.005955040704
1212	0.9995762875	0.005955032018
1213	0.9995762875	0.00594943413
1214	0.9995762875	0.005944137904
1215	0.9995762875	0.005926463647
1216	0.9995762875	0.005926459305
1217	0.9995762875	0.005926454965
1218	0.9995762875	0.00592645437
1219	0.9995762875	0.00592645274
1220	0.9995762875	0.00591569264
1221	0.9995762875	0.00591569264
1222	0.9995762875	0.005915691845
1223	0.9995762875	0.005915675149
1224	0.9995762875	0.00589785317
1225	0.9995762875	0.005887861655
1226	0.9995762875	0.00588785731
1227	0.9995762875	0.00588784862
1228	0.9995762875	0.005875378719
1229	0.9995762875	0.0058727836
1230	0.9995762875	0.005863419125
1231	0.9995762875	0.005863410735
1232	0.9995762875	0.005863407862
1233	0.9995762875	0.005863403689
1234	0.9995762875	0.005863403091
1235	0.9995762875	0.005863386334
1236	0.9995762875	0.005858495201
1237	0.9995762875	0.005841417788
1238	0.9995762875	0.005841417707
1239	0.9995762875	0.005841416076
1240	0.9995762875	0.005834501837
1241	0.9995762875	0.005811014519
1242	0.9995762875	0.005811006693
1243	0.9995762875	0.005805000208
1244	0.9995762875	0.005804999335
1245	0.9995762875	0.005804998344
1246	0.9995762875	0.005791719002
1247	0.9995762875	0.005791711237
1248	0.9995762875	0.005791711237
1249	0.9995762875	0.005791711114
1250	0.9995762875	0.005788252971
1251	0.9995762875	0.005788248339
1252	0.9995762875	0.005788248339
1253	0.9995762875	0.005788248339
1254	0.9995762875	0.005788248339
1255	0.9995762875	0.005788231689
1256	0.9995762875	0.005784140418
1257	0.9995762875	0.005784140327
1258	0.9995762875	0.005784138232
1259	0.9995762875	0.005771139802
1260	0.9995762875	0.005753368341
1261	0.9995762875	0.00575336669
1262	0.9995762875	0.005753365773
1263	0.9995762875	0.005739865649
1264	0.9995762875	0.005730706421
1265	0.9995762875	0.005714691455
1266	0.9995762875	0.005714687099
1267	0.9995762875	0.005714685163
1268	0.9995762875	0.005714683082
1269	0.9995762875	0.005714681147
1270	0.9995762875	0.005698311362
1271	0.999614792	0.00568588194
1272	0.999614792	0.005685869112
1273	0.999614792	0.005680762041
1274	0.999614792	0.005677520291
1275	0.9996532994	0.005666547825
1276	0.9996532994	0.005660178631
1277	0.9996532994	0.005660177913
1278	0.9996532994	0.005648191433
1279	0.9996532994	0.005648188839
1280	0.9996532994	0.00563013696
1281	0.9996532994	0.005630128547
1282	0.9996532994	0.005630127563
1283	0.9996532994	0.005630123194
1284	0.9996532994	0.005630115601
1285	0.9996532994	0.005630113417
1286	0.9996532994	0.005630105826
1287	0.9996532994	0.00562200096
1288	0.9996532994	0.005621998695
1289	0.9996532994	0.005621998038
1290	0.9996532994	0.005621996151
1291	0.9996532994	0.005610860347
1292	0.9996532994	0.005604396255
1293	0.9996532994	0.005604395803
1294	0.9996532994	0.005601209283
1295	0.9996532994	0.005595975029
1296	0.9996532994	0.005579036255
1297	0.9996532994	0.005570248728
1298	0.9996532994	0.005560131222
1299	0.9996532994	0.005560131222
1300	0.9996532994	0.005560130022
1301	0.9996532994	0.005560128434
1302	0.9996532994	0.005560128434
1303	0.9996532994	0.005560049395
1304	0.9996532994	0.005545162623
1305	0.9996532994	0.005545162521
1306	0.9996532994	0.005545162419
1307	0.9996532994	0.005530687407
1308	0.9996532994	0.005518386639
1309	0.9996532994	0.005518386206
1310	0.9996532994	0.00551224313
1311	0.9996532994	0.005512240829
1312	0.9996532994	0.005510419977
1313	0.9996532994	0.005510419127
1314	0.9996532994	0.005508666789
1315	0.9996532994	0.005508665156
1316	0.9996532994	0.005508665054
1317	0.9996532994	0.005508664952
1318	0.9996532994	0.00550865978
1319	0.9996532994	0.005508659678
1320	0.9996918098	0.005496262143
1321	0.9996918098	0.005496261745
1322	0.9996918098	0.005495323434
1323	0.9996918098	0.005495323434
1324	0.9996918098	0.005490409802
1325	0.9996918098	0.005490409453
1326	0.9996918098	0.005479505475
1327	0.9996918098	0.005479505101
1328	0.9996918098	0.005472287748
1329	0.9996918098	0.005463633781
1330	0.9996918098	0.005463633178
1331	0.9996918098	0.005463626134
1332	0.9997303232	0.00543697737
1333	0.9997303232	0.00543697737
1334	0.9997303232	0.005427225925
1335	0.9997303232	0.005408661933
1336	0.9997303232	0.005406635411
1337	0.9997303232	0.005406635411
1338	0.9997303232	0.005400787723
1339	0.9997303232	0.005389114716
1340	0.9997303232	0.005389114522
1341	0.9997303232	0.005384573961
1342	0.9997688396	0.005375734945
1343	0.9997688396	0.00537186478
1344	0.9997688396	0.005364097651
1345	0.9997688396	0.005364096313
1346	0.9997688396	0.005362291042
1347	0.9997688396	0.005362240862
1348	0.9997688396	0.00535429528
1349	0.9997688396	0.00535429528
1350	0.9997688396	0.005346096361
1351	0.9997688396	0.005346096225
1352	0.9997688396	0.005334958004
1353	0.9997688396	0.005334947532
1354	0.9997688396	0.005334947532
1355	0.9997688396	0.005317252042
1356	0.9997688396	0.005317242947
1357	0.9997688396	0.005317242609
1358	0.9997688396	0.005306300089
1359	0.9997688396	0.005306298013
1360	0.9997688396	0.005288702456
1361	0.9997688396	0.005288700997
1362	0.9997688396	0.005277983244
1363	0.9997688396	0.005277982884
1364	0.9997688396	0.005277981831
1365	0.9997688396	0.005268296312
1366	0.9997688396	0.00526002285
1367	0.9997688396	0.005260021063
1368	0.9997688396	0.0052423439
1369	0.9997688396	0.005242339131
1370	0.9997688396	0.005224312003
1371	0.9997688396	0.005199843311
1372	0.9997688396	0.005199842633
1373	0.9997688396	0.005199836479
1374	0.9997688396	0.005199836479
1375	0.9997688396	0.00519314857
1376	0.9997688396	0.005183538739
1377	0.9997688396	0.005183536522
1378	0.9997688396	0.005183535783
1379	0.9998073589	0.005178490637
1380	0.9998073589	0.005170551088
1381	0.9998073589	0.005166338409
1382	0.9998073589	0.005166337865
1383	0.9998073589	0.005161886128
1384	0.9998073589	0.005161885547
1385	0.9998073589	0.005161885547
1386	0.9998073589	0.005161885547
1387	0.9998073589	0.005161884967
1388	0.9998073589	0.005161884387
1389	0.9998073589	0.005161883807
1390	0.9998073589	0.005161883266
1391	0.9998073589	0.005148340417
1392	0.9998073589	0.005141047925
1393	0.9998073589	0.005141046708
1394	0.9998073589	0.005127261996
1395	0.9998073589	0.005111490395
1396	0.9998073589	0.005111489207
1397	0.9998073589	0.005111483892
1398	0.9998073589	0.005101051662
1399	0.9998073589	0.005101051213
1400	0.9998073589	0.005096056628
1401	0.9998073589	0.005096055749
1402	0.9998073589	0.005089826461
1403	0.9998073589	0.005089826149
1404	0.9998073589	0.005089826149
1405	0.9998073589	0.005089826149
1406	0.9998073589	0.005089826149
1407	0.9998073589	0.00507913491
1408	0.9998073589	0.005070393164
1409	0.9998073589	0.005070393164
1410	0.9998073589	0.005070393164
1411	0.9998073589	0.005054743696
1412	0.9998073589	0.005054743214
1413	0.9998073589	0.005040607661
1414	0.9998073589	0.005040605977
1415	0.9998073589	0.005036127647
1416	0.9998073589	0.005023220616
1417	0.9998073589	0.005023220128
1418	0.9998073589	0.005023219495
1419	0.9998073589	0.005023218862
1420	0.9998073589	0.005023214616
1421	0.9998073589	0.005006691721
1422	0.9998073589	0.005006691721
1423	0.9998073589	0.005006690419
1424	0.9998073589	0.004990282964
1425	0.9998073589	0.004976860805
1426	0.9998073589	0.004976855947
1427	0.9998073589	0.004976853824
1428	0.9998073589	0.004976852472
1429	0.9998073589	0.004976848605
1430	0.9998073589	0.004976848483
1431	0.9998073589	0.004976847981
1432	0.9998073589	0.004973577272
1433	0.9998073589	0.004973577272
1434	0.9998073589	0.004965436642
1435	0.9998073589	0.004965434058
1436	0.9998073589	0.004957291715
1437	0.9998073589	0.004957291352
1438	0.9998073589	0.004957286353
1439	0.9998073589	0.004957266898
1440	0.9998073589	0.004957260603
1441	0.9998073589	0.00495725903
1442	0.9998073589	0.004957256338
1443	0.9998073589	0.004957250338
1444	0.9998073589	0.004957246568
1445	0.9998073589	0.004957233986
1446	0.9998073589	0.004957227988
1447	0.9998073589	0.004957227988
1448	0.9998073589	0.00495722267
1449	0.9998073589	0.004950848837
1450	0.9998073589	0.004938638668
1451	0.9998073589	0.004932634646
1452	0.9998073589	0.004928605803
1453	0.9998073589	0.004928605436
1454	0.9998073589	0.004928604992
1455	0.9998073589	0.004928602277
1456	0.9998073589	0.004928600193
1457	0.9998073589	0.004928599749
1458	0.9998073589	0.004928594682
1459	0.9998458812	0.004919106438
1460	0.9998458812	0.004919106438
1461	0.9998458812	0.004919106438
1462	0.9998458812	0.004919105063
1463	0.9998458812	0.004919104855
1464	0.9998458812	0.004914933358
1465	0.9998458812	0.004914933358
1466	0.9998458812	0.004914933308
1467	0.9998458812	0.004914933258
1468	0.9998458812	0.004914933208
1469	0.9998458812	0.004914933158
1470	0.9998458812	0.004914931763
1471	0.9998458812	0.004914931763
1472	0.9998458812	0.004906741263
1473	0.9998458812	0.004906740721
1474	0.9998458812	0.004901406236
1475	0.9998458812	0.004901406143
1476	0.9998458812	0.004895516557
1477	0.9998458812	0.004890186603
1478	0.9998458812	0.004890185535
1479	0.9998458812	0.004890182726
1480	0.9998458812	0.004890180813
1481	0.9998458812	0.004890180813
1482	0.9998458812	0.004890178004
1483	0.9998458812	0.004890175196
1484	0.9998458812	0.004890168498
1485	0.9998458812	0.004890165691
1486	0.9998458812	0.004883337276
1487	0.9998458812	0.004865520474
1488	0.9998458812	0.004865519745
1489	0.9998458812	0.004865514339
1490	0.9998458812	0.004865514339
1491	0.9998458812	0.0048655137
1492	0.9998458812	0.00486551306
1493	0.9998458812	0.004856657686
1494	0.9998458812	0.004849164628
1495	0.9998458812	0.004842200549
1496	0.9998458812	0.004839594662
1497	0.9998458812	0.004839593344
1498	0.9998458812	0.004839591953
1499	0.9998458812	0.004839590506
1500	0.9998458812	0.004839589115
1501	0.9998458812	0.004839589115
1502	0.9998458812	0.00483958338
1503	0.9998458812	0.00483958338
1504	0.9998458812	0.00483958199
1505	0.9998458812	0.00483958199
1506	0.9998458812	0.00483958061
1507	0.9998458812	0.004839580567
1508	0.9998458812	0.004839579121
1509	0.9998458812	0.004815384693
1510	0.9998458812	0.004806673088
1511	0.9998458812	0.004806670885
1512	0.9998458812	0.004806670518
1513	0.9998458812	0.004806664009
1514	0.9998458812	0.004806652279
1515	0.9998458812	0.004806647185
1516	0.9998458812	0.004806644479
1517	0.9998458812	0.004806641774
1518	0.9998458812	0.004796734232
1519	0.9998458812	0.004796734081
1520	0.9998458812	0.004772630837
1521	0.9998458812	0.004772615551
1522	0.9998458812	0.004772614072
1523	0.9998458812	0.004769674985
1524	0.9998458812	0.004762051912
1525	0.9998458812	0.004762051912
1526	0.9998458812	0.004762050063
1527	0.9998458812	0.004762049894
1528	0.9998458812	0.004762049216
1529	0.9998458812	0.004762049046
1530	0.9998458812	0.004762048877
1531	0.9998458812	0.004754876064
1532	0.9998458812	0.004745088549
1533	0.9998458812	0.00474507932
1534	0.9998458812	0.004745079004
1535	0.9998458812	0.004745078689
1536	0.9998458812	0.004728210914
1537	0.9998458812	0.004728209664
1538	0.9998458812	0.004719360634
1539	0.9998458812	0.004705977615
1540	0.9998458812	0.004705976745
1541	0.9998458812	0.004699556162
1542	0.9998458812	0.004699544452
1543	0.9998458812	0.004693104602
1544	0.9998458812	0.004682232263
1545	0.9998458812	0.004682229654
1546	0.9998458812	0.004682222015
1547	0.9998458812	0.004682201957
1548	0.9998458812	0.004682201957
1549	0.9998458812	0.004671649238
1550	0.9998458812	0.004671647434
1551	0.9998458812	0.004671647434
1552	0.9998458812	0.004671628286
1553	0.9998458812	0.004671628286
1554	0.9998458812	0.004671618317
1555	0.9998458812	0.004671618168
1556	0.9998458812	0.004671618168
1557	0.9998458812	0.004671598242
1558	0.9998458812	0.004671597052
1559	0.9998458812	0.004664405591
1560	0.9998458812	0.004658358673
1561	0.9998458812	0.004658358673
1562	0.9998458812	0.004658353963
1563	0.9998458812	0.004658353813
1564	0.9998458812	0.004658353813
1565	0.9998458812	0.004658353663
1566	0.9998458812	0.004649690636
1567	0.9998458812	0.004649690636
1568	0.9998458812	0.004649690518
1569	0.9998458812	0.004649684258
1570	0.9998458812	0.004649684258
1571	0.9998458812	0.004649680431
1572	0.9998458812	0.004641114395
1573	0.9998458812	0.004641113851
1574	0.9998458812	0.004641090739
1575	0.9998458812	0.004630007086
1576	0.9998458812	0.004613080896
1577	0.9998458812	0.004603848199
1578	0.9998458812	0.004592871863
1579	0.9998458812	0.004578277365
1580	0.9998458812	0.004575175457
1581	0.9998458812	0.004571762827
1582	0.9998458812	0.004571758032
1583	0.9998458812	0.00457175581
1584	0.9998458812	0.00457175581
1585	0.9998458812	0.004571747
1586	0.9998458812	0.004571747
1587	0.9998458812	0.004571747
1588	0.9998458812	0.004571744779
1589	0.9998458812	0.004571742557
1590	0.9998458812	0.004571741584
1591	0.9998458812	0.004571732701
1592	0.9998458812	0.004552615622
1593	0.9998458812	0.004552614346
1594	0.9998458812	0.004552614346
1595	0.9998458812	0.004552614346
1596	0.9998458812	0.004552612049
1597	0.9998458812	0.004552602459
1598	0.9998458812	0.004552601413
1599	0.9998458812	0.004552596619
1600	0.9998458812	0.004552592026
1601	0.9998458812	0.004552589731
1602	0.9998458812	0.004552588522
1603	0.9998458812	0.004552588095
1604	0.9998458812	0.004552587668
1605	0.9998458812	0.004552585372
1606	0.9998458812	0.004552583077
1607	0.9998458812	0.004552581966
1608	0.9998458812	0.004552579671
1609	0.9998458812	0.00454493164
1610	0.9998458812	0.004544927067
1611	0.9998458812	0.004533124997
1612	0.9998458812	0.004533124997
1613	0.9998458812	0.004533124786
1614	0.9998458812	0.004533124786
1615	0.9998458812	0.00453312394
1616	0.9998458812	0.004533121501
1617	0.9998458812	0.004533116733
1618	0.9998458812	0.004533115888
1619	0.9998458812	0.004510915319
1620	0.9998458812	0.004502363329
1621	0.9998458812	0.004502363329
1622	0.9998458812	0.0044952849
1623	0.9998458812	0.0044952849
1624	0.9998458812	0.004495280745
1625	0.9998458812	0.004490062483
1626	0.9998458812	0.004490062309
1627	0.9998458812	0.004490062022
1628	0.9998458812	0.004490061735
1629	0.9998458812	0.004490061735
1630	0.9998458812	0.004490058941
1631	0.9998458812	0.004490056424
1632	0.9998458812	0.004490036294
1633	0.9998458812	0.004485384825
1634	0.9998458812	0.004485384825
1635	0.9998458812	0.004485384825
1636	0.9998458812	0.004485381964
1637	0.9998458812	0.004485372059
1638	0.9998458812	0.004485356548
1639	0.9998458812	0.004485356548
1640	0.9998458812	0.004485355975
1641	0.9998458812	0.004485346075
1642	0.9998458812	0.004485345502
1643	0.9998458812	0.004485344929
1644	0.9998458812	0.004485344357
1645	0.9998458812	0.004485340368
1646	0.9998458812	0.004485335883
1647	0.9998458812	0.004485335883
1648	0.9998458812	0.004485335311
1649	0.9998458812	0.004485332864
1650	0.9998458812	0.004485327916
1651	0.9998458812	0.004477459393
1652	0.9998458812	0.004477459393
1653	0.9998458812	0.004477459393
1654	0.9998458812	0.004477459393
1655	0.9998458812	0.004477457136
1656	0.9998458812	0.004477457136
1657	0.9998458812	0.004477454709
1658	0.9998458812	0.004477454709
1659	0.9998458812	0.004477454709
1660	0.9998458812	0.004470853682
1661	0.9998458812	0.004470838873
1662	0.9998458812	0.004470838507
1663	0.9998458812	0.004470832085
1664	0.9998458812	0.00446543643
1665	0.9998458812	0.004465425496
1666	0.9998844064	0.004459673648
1667	0.9998844064	0.004459673648
1668	0.9998844064	0.004459673451
1669	0.9998844064	0.004459673254
1670	0.9998844064	0.004459673058
1671	0.9998844064	0.004459668558
1672	0.9998844064	0.004459667772
1673	0.9998844064	0.004459667772
1674	0.9998844064	0.004459663274
1675	0.9998844064	0.00445966249
1676	0.9998844064	0.004459660924
1677	0.9998844064	0.004448467681
1678	0.9998844064	0.004431127101
1679	0.9998844064	0.00443112637
1680	0.9998844064	0.004431124923
1681	0.9998844064	0.004431123996
1682	0.9998844064	0.004426132921
1683	0.9998844064	0.004426130299
1684	0.9998844064	0.004426130299
1685	0.9998844064	0.004426130299
1686	0.9998844064	0.004426127677
1687	0.9998844064	0.004426127029
1688	0.9998844064	0.004426127029
1689	0.9998844064	0.004426125824
1690	0.9998458812	0.004415604687
1691	0.9998458812	0.004415603198
1692	0.9998458812	0.004415600785
1693	0.9998458812	0.004415600043
1694	0.9998458812	0.00441559763
1695	0.9998458812	0.004415596888
1696	0.9998458812	0.004415596703
1697	0.9998458812	0.004415577405
1698	0.9998458812	0.004415577405
1699	0.9998458812	0.004415577405
1700	0.9998458812	0.004415577405
1701	0.9998458812	0.00441557608
1702	0.9998458812	0.004415574755
1703	0.9998458812	0.004415572868
1704	0.9998458812	0.004415557776
1705	0.9998458812	0.004415556451
1706	0.9998844064	0.004415546809
1707	0.9998844064	0.004410067194
1708	0.9998844064	0.004410067114
1709	0.9998844064	0.004410066745
1710	0.9998844064	0.004410066745
1711	0.9998844064	0.004410065471
1712	0.9998844064	0.004410064198
1713	0.9998844064	0.004410062926
